RADICADO,FECHA,HORA,CLASE,DIRECCIÓN,BARRIO,COMUNA,Nº VICTIMA PEATON,Nº VICTIMA ACOMPANANTE,Nº VICTIMAPASAJERO,Nº VICTIMA CONDUCTOR,Nº VICTIMA HERIDO,Nº VICTIMA MUERTO
"19,672",02/11/2020 12:00:00 AM,1:20:00 PM,Choque,cr21 8+500 la esmeralda,ESMERALDA,Urbana,0,0,0,1,1,0
"19,670",02/16/2020 12:00:00 AM,12:03:00 PM,Choque,frente al taller de ajuste y pintura el sobrino carrera 21 con calle # 7,ESMERALDA,Urbana,0,1,0,1,2,0
"19,671",02/11/2020 12:00:00 AM,5:30:00 AM,Choque,cr17,ESMERALDA,Urbana,0,0,0,2,2,0
"19,666",02/11/2020 12:00:00 AM,6:00:00 PM,Choque,via hatillo don matias km 33 + 200,ESMERALDA,Rural,0,0,0,0,0,0
"19,667",02/02/2020 12:00:00 AM,6:30:00 PM,Volcamiento,VIA HATILLO TABLEMAC,ESMERALDA,Rural,0,0,0,1,1,0
"19,668",02/16/2020 12:00:00 AM,5:30:00 AM,Choque,km 27+ 050 hatillo don matias,ESMERALDA,Rural,0,0,0,0,0,0
"19,669",02/09/2020 12:00:00 AM,8:30:00 AM,Volcamiento,correguimiento el hatillo,ESMERALDA,Rural,0,0,0,1,1,0
"19,663",02/08/2020 12:00:00 AM,8:40:00 PM,Atropello,cll 16 cra 11 # 11 - 27,ESMERALDA,Urbana,1,0,0,0,1,0
"19,664",02/07/2020 12:00:00 AM,8:10:00 PM,Volcamiento,KM 20+980 VIA BELLO - HATILLO,ESMERALDA,Rural,0,1,0,1,2,0
"19,665",02/09/2020 12:00:00 AM,10:50:00 AM,Choque,VIA HATILLO BELLO KM 22 + 400,ESMERALDA,Rural,0,0,5,1,6,0
"19,660",02/06/2020 12:00:00 AM,2:30:00 PM,Choque,BARRIO LA ESMERALDA CRA21 CON CRA 17 LA Y,ESMERALDA,Urbana,0,0,0,1,1,0
"19,661",02/06/2020 12:00:00 AM,6:20:00 AM,Choque,CISNEROS HATILLO KM 18 + 050,ESMERALDA,Rural,0,0,0,1,1,0
"19,662",01/30/2020 12:00:00 AM,11:04:00 PM,Choque,KM 18 + 200,ESMERALDA,Rural,0,0,0,0,0,0
"19,658",02/08/2020 12:00:00 AM,3:20:00 PM,Volcamiento,vereda la tolda,ESMERALDA,Rural,0,0,1,0,1,0
"19,659",02/08/2020 12:00:00 AM,3:20:00 PM,Atropello,k 22 vereda el progreso,ESMERALDA,Rural,1,0,0,0,1,0
"19,657",02/04/2020 12:00:00 AM,6:55:00 PM,Caida Ocupante,k 4 vereda corrientes frente al eco,ESMERALDA,Rural,0,0,1,0,1,0
"19,655",02/04/2020 12:00:00 AM,11:00:00 AM,Volcamiento,PR 04 +000,ESMERALDA,Rural,0,0,1,0,1,0
"19,656",01/26/2020 12:00:00 AM,5:45:00 AM,Volcamiento,VILLA ROCA,ESMERALDA,Rural,0,0,1,0,1,0
"19,654",02/03/2020 12:00:00 AM,6:00:00 PM,Choque,pradera hatillo km 15 + 500,ESMERALDA,Rural,0,0,0,2,2,0
"19,650",01/27/2020 12:00:00 AM,8:00:00 PM,Choque,via hatillo bello km 27 + 700,ESMERALDA,Rural,0,0,1,1,2,0
"19,651",01/29/2020 12:00:00 AM,3:30:00 AM,Volcamiento,km 8 + 700 pradera hatillo,ESMERALDA,Rural,0,0,0,0,0,0
"19,652",01/29/2020 12:00:00 AM,4:30:00 PM,Volcamiento,vereda yarumito,ESMERALDA,Rural,0,0,0,1,1,0
"19,653",02/02/2020 12:00:00 AM,7:20:00 PM,Choque,cisneros hatillo km 11+200,ESMERALDA,Rural,0,0,1,1,1,1
"19,646",01/30/2020 12:00:00 AM,5:45:00 PM,Choque,KM 6+ 400 HATILLO BARBOSA,ESMERALDA,Rural,0,0,0,0,0,0
"19,647",01/28/2020 12:00:00 AM,6:10:00 PM,Choque,HATILLO DON MATIAS KM 32 +000,ESMERALDA,Rural,0,0,0,0,0,0
"19,648",01/28/2020 12:00:00 AM,10:45:00 AM,Choque,km 27 + 800 hatillo don matias,ESMERALDA,Rural,0,0,0,1,1,0
"19,649",01/20/2020 12:00:00 AM,12:50:00 AM,Volcamiento,CR 21 GLORIETA H.S.V.P BARBOSA,ESMERALDA,Urbana,0,1,0,1,2,0
"19,645",12/18/2019 12:00:00 AM,8:45:00 PM,Choque,puerto mulero,ESMERALDA,Rural,0,0,0,0,0,0
"19,643",01/25/2020 12:00:00 AM,10:20:00 AM,Atropello,cr 14 cll 11 h.s.v.p,HOSPITAL,Urbana,1,0,0,0,1,0
"19,644",01/26/2020 12:00:00 AM,5:10:00 PM,Choque,glorieta valvanera,ESMERALDA,Urbana,0,1,1,2,4,0
"19,640",01/24/2020 12:00:00 AM,3:00:00 PM,Choque,vereda platanito,ESMERALDA,Rural,0,0,0,2,2,0
"19,641",01/26/2020 12:00:00 AM,11:20:00 AM,Choque,k7+800mts vereda chicharras,ESMERALDA,Rural,0,1,0,1,2,0
"19,642",01/26/2020 12:00:00 AM,3:45:00 PM,Choque,vereda yarumito,ESMERALDA,Rural,0,0,0,1,1,0
"19,638",01/21/2020 12:00:00 AM,5:10:00 PM,Choque,RUTA 62-05 KM 13 + 900,ESMERALDA,Rural,0,0,0,1,1,0
"19,639",01/20/2020 12:00:00 AM,11:40:00 AM,Choque,22+300 VIA BELLO HATILLO,ESMERALDA,Rural,0,0,0,1,1,0
"19,632",01/16/2020 12:00:00 AM,3:00:00 PM,Volcamiento,VEREDA LA CONCHA,ESMERALDA,Rural,0,0,1,0,1,0
"19,633",01/19/2020 12:00:00 AM,1:10:00 PM,Choque,K 05 + 300 VEREDA ISAZA,ESMERALDA,Rural,0,0,0,1,1,0
"19,634",01/17/2020 12:00:00 AM,1:55:00 PM,Choque,RUTA 62 05 CRA 21 CALLE 19 BODEGAS LA PILSE,ESMERALDA,Urbana,0,0,1,0,1,0
"19,635",12/16/2019 12:00:00 AM,2:00:00 PM,Choque,KM 1+ 750 HATILLO,ESMERALDA,Rural,0,0,0,1,1,0
"19,636",01/18/2020 12:00:00 AM,10:10:00 AM,Choque,k1 hatillo cerca a la virgen,ESMERALDA,Rural,0,0,1,1,2,0
"19,637",01/18/2020 12:00:00 AM,8:00:00 AM,Choque,VIA CABILDO VEREDA EL SALADITO,ESMERALDA,Rural,0,0,0,3,3,0
"19,631",12/21/2019 12:00:00 AM,10:30:00 PM,Choque,RUTA 6205 PR 5 + 800,ESMERALDA,Rural,0,0,0,0,0,0
"19,628",01/14/2020 12:00:00 AM,5:00:00 PM,Choque,km 00 + 800 entrada iglesia del hatillo,ESMERALDA,Rural,0,0,0,0,0,0
"19,629",01/06/2020 12:00:00 AM,6:30:00 PM,Otro,km 8 papelsa,ESMERALDA,Rural,0,0,3,0,3,0
"19,630",01/12/2020 12:00:00 AM,1:45:00 PM,Choque,cll 11 # 19 29,ESMERALDA,Urbana,0,0,0,1,1,0
"19,627",01/12/2020 12:00:00 AM,9:22:00 AM,Volcamiento,vereda la calda,ESMERALDA,Rural,0,0,1,1,2,0
"19,625",01/09/2020 12:00:00 AM,11:30:00 AM,Volcamiento,VEREDA POPALITO,ESMERALDA,Rural,0,0,0,1,1,0
"19,626",01/11/2020 12:00:00 AM,4:00:00 PM,Atropello,vereda la lomita,ESMERALDA,Rural,0,0,0,1,1,0
"19,618",01/09/2020 12:00:00 AM,9:00:00 PM,Atropello,CDLL 17 # 13 - 63,ESMERALDA,Urbana,1,0,0,0,1,0
"19,619",01/09/2020 12:00:00 AM,9:00:00 PM,Choque,CR 19 # 17-08,ESMERALDA,Urbana,0,2,0,1,3,0
"19,620",01/12/2020 12:00:00 AM,1:10:00 PM,Choque,CARRERA 21 CLL 14,ESMERALDA,Urbana,0,0,0,0,0,0
"19,621",01/10/2020 12:00:00 AM,7:30:00 PM,Choque,21+ 000via hatillo bello,ESMERALDA,Rural,0,0,0,1,1,0
"19,622",01/11/2020 12:00:00 AM,3:10:00 PM,Choque,KM 8 + 600,N/A,Rural,0,0,0,0,0,0
"19,623",01/08/2020 12:00:00 AM,4:50:00 PM,Choque,VIA BELLO HETILLO KM 22 + 950,ESMERALDA,Rural,0,0,0,0,0,0
"19,624",01/11/2020 12:00:00 AM,5:30:00 AM,Choque,VIA HATILLO DON MATIAS KM 27 + 700,ESMERALDA,Rural,0,0,0,0,0,0
"19,604",12/20/2019 12:00:00 AM,3:30:00 PM,Volcamiento,CL 17 CR 14 HOSPITAL BARBOSA,PAPELSA,Urbana,0,0,0,1,1,0
"19,605",12/30/2019 12:00:00 AM,4:20:00 PM,Volcamiento,VIA BARBOSA HATILLO RUTA 6205,PAPELSA,Rural,0,0,0,1,1,0
"19,606",12/22/2019 12:00:00 AM,6:40:00 PM,Choque,KM 1 + 100 RUTA 6205 CURVA HATILLO,PAPELSA,Rural,0,0,0,0,0,0
"19,607",12/25/2019 12:00:00 AM,7:00:00 AM,Volcamiento,KM 24 + 200 POPALITO,PAPELSA,Rural,0,0,0,1,1,0
"19,608",01/01/2020 12:00:00 AM,9:00:00 AM,Volcamiento,CR 10 CON CL 16 (COOPERATIVO),PAPELSA,Urbana,0,0,2,0,2,0
"19,609",12/17/2019 12:00:00 AM,6:00:00 AM,Volcamiento,VEREDA GOMEZ,PAPELSA,Rural,0,0,0,1,1,0
"19,610",12/03/2019 12:00:00 AM,3:15:00 PM,Volcamiento,VIA HATILLO TABLEMAC,PAPELSA,Rural,0,0,0,1,1,0
"19,611",01/01/2020 12:00:00 AM,3:00:00 PM,Volcamiento,K 16 + 100 VEREDA LAS LAJAS,PAPELSA,Rural,0,0,0,1,1,0
"19,612",01/01/2020 12:00:00 AM,1:30:00 PM,Atropello,VEREDA LA CHORRERA ENTRADA LOS LAVADEROS,ESMERALDA,Rural,1,0,0,0,1,0
"19,613",01/06/2020 12:00:00 AM,1:00:00 PM,Volcamiento,K 19 + 200 MTS,PAPELSA,Rural,0,0,1,1,2,0
"19,614",01/02/2020 12:00:00 AM,2:30:00 PM,Choque,KM 1 + 100 CURVA HATILLO,PAPELSA,Rural,0,0,0,0,0,0
"19,615",01/03/2020 12:00:00 AM,5:40:00 PM,Choque,CL 13 20 14,PAPELSA,Urbana,0,0,0,0,0,0
"19,616",10/02/2019 12:00:00 AM,4:40:00 PM,Volcamiento,HOSPITAL BARBOSA,PAPELSA,Rural,0,0,0,1,1,0
"19,617",01/03/2020 12:00:00 AM,5:30:00 PM,Choque,KM 19 + 500,ESMERALDA,Rural,0,0,0,0,0,0
"19,595",12/12/2019 12:00:00 AM,5:30:00 PM,Volcamiento,VEREDA LA CUESTA,PAPELSA,Rural,0,0,1,0,1,0
"19,596",12/30/2019 12:00:00 AM,8:10:00 AM,Volcamiento,VEREDA MATASANO K 12,PAPELSA,Rural,0,0,1,1,2,0
"19,597",12/30/2019 12:00:00 AM,3:20:00 PM,Choque,KM 23 + 650 V IA HATILLO DON MATIAS,ESMERALDA,Rural,0,0,0,0,0,0
"19,598",12/24/2019 12:00:00 AM,7:30:00 PM,Choque,CR 21 CON CL  19,PAPELSA,Urbana,0,0,0,1,1,0
"19,599",01/05/2020 12:00:00 AM,12:00:00 AM,Choque,CR 17 20 A 38 FRENTE AL PARQUEADERO LA 17,PAPELSA,Urbana,0,0,0,0,0,0
"19,600",12/30/2019 12:00:00 AM,2:45:00 PM,Choque,HATILLO BELLO KM  22 + 900,ESMERALDA,Rural,0,0,0,1,1,0
"19,601",12/30/2019 12:00:00 AM,2:30:00 PM,Choque,K 10 + 100 RUTA 6205,PAPELSA,Rural,0,0,0,2,2,0
"19,602",12/28/2019 12:00:00 AM,5:00:00 PM,Caida Ocupante,K 8 + 100 VALVANERA GLORIETA,PAPELSA,Rural,0,0,1,0,1,0
"19,603",12/26/2019 12:00:00 AM,7:30:00 PM,Volcamiento,RUTA 6205 VEREDA ISAZA K 3 + 500,PAPELSA,Rural,0,0,0,1,1,0
"19,586",12/20/2019 12:00:00 AM,6:20:00 AM,Choque,RETORNO COLKIN,PAPELSA,Rural,0,0,0,2,2,0
"19,587",12/23/2019 12:00:00 AM,1:15:00 PM,Volcamiento,VEREDA EL ECO,PAPELSA,Rural,0,0,1,1,2,0
"19,588",12/23/2019 12:00:00 AM,5:30:00 PM,Volcamiento,K 0 + 100 MTS FRENT AL CEMENTRIO CORREGIMIENTO HATILLO,PARQUE PRINCIPAL,Rural,0,0,1,0,1,0
"19,589",12/24/2019 12:00:00 AM,11:45:00 AM,Volcamiento,CL 19 LA VALVANERA,PAPELSA,Rural,0,0,0,1,1,0
"19,590",12/24/2019 12:00:00 AM,11:50:00 AM,Volcamiento,VEREDA PRADERA,PAPELSA,Rural,0,0,0,1,1,0
"19,592",12/25/2019 12:00:00 AM,5:00:00 AM,Volcamiento,VEREDA LA MONTAÑITA,PAPELSA,Rural,0,0,1,0,1,0
"19,593",12/28/2019 12:00:00 AM,3:30:00 PM,Choque,K 4 VERDA CORRIETES CERCA AL ECO ESTADERO,PAPELSA,Rural,0,0,1,0,1,0
"19,594",12/14/2019 12:00:00 AM,3:00:00 PM,Volcamiento,VEREDA DOS QUEBRADAS,PAPELSA,Rural,0,0,0,1,1,0
"19,580",12/22/2019 12:00:00 AM,8:05:00 PM,Choque,KM 9 + 00 HATILLO PRADERA,ESMERALDA,Rural,0,0,0,0,0,0
"19,581",12/18/2019 12:00:00 AM,6:20:00 AM,Choque,AUTOPISTA NORTE KM 20 + 600,ESMERALDA,Rural,0,0,1,1,2,0
"19,582",12/22/2019 12:00:00 AM,12:15:00 PM,Choque,CR 10 13 65 BARRIO EL CAMBULO,PAPELSA,Urbana,0,0,0,0,0,0
"19,583",12/23/2019 12:00:00 AM,6:30:00 AM,Choque,KM 34 + 000 BELLO DON MATIAS,ESMERALDA,Rural,0,0,0,0,0,0
"19,584",12/20/2019 12:00:00 AM,10:50:00 AM,Otro,KM 7 + 800  HATILLO,PAPELSA,Rural,0,0,0,0,0,0
"19,585",12/20/2019 12:00:00 AM,1:00:00 PM,Volcamiento,BARRIO EL PORVENIR,PAPELSA,Rural,0,0,1,0,1,0
"19,568",12/13/2019 12:00:00 AM,5:30:00 PM,Choque,K 0 + 200 MTS PUENTE RIO HATILLO,PAPELSA,Rural,0,0,0,1,1,0
"19,569",12/13/2019 12:00:00 AM,3:15:00 PM,Choque,KM 11 PORTERIA PAPELSA TRONCAL NORTE 999 -18,PAPELSA,Rural,0,0,0,0,0,0
"19,570",12/09/2019 12:00:00 AM,10:15:00 AM,Choque,VIA LA MONTAÑITA DINAL ARAUCA,PAPELSA,Rural,0,0,0,0,0,0
"19,571",12/16/2019 12:00:00 AM,7:40:00 PM,Choque,VIA BARBOSA PORCE RETA COLKIN RUNTA 6205,PAPELSA,Rural,0,0,0,1,1,0
"19,572",12/04/2019 12:00:00 AM,12:05:00 PM,Volcamiento,ANDERCOL KM 5 + 160,PAPELSA,Rural,0,0,0,1,1,0
"19,573",12/14/2019 12:00:00 AM,6:30:00 AM,Choque,KM 0 +200 VIA HATALLO DON MATIAS,ESMERALDA,Rural,0,0,0,0,0,0
"19,574",12/14/2019 12:00:00 AM,6:30:00 PM,Volcamiento,VERDA  POPALITO,PAPELSA,Rural,0,0,0,1,1,0
"19,575",12/14/2019 12:00:00 AM,5:00:00 PM,Caida Ocupante,CR  21 CL 20,HOSPITAL,Urbana,0,0,1,0,1,0
"19,576",12/15/2019 12:00:00 AM,4:00:00 PM,Atropello,SALADITO KM 7 APROX,PAPELSA,Rural,1,0,0,0,1,0
"19,577",12/16/2019 12:00:00 AM,2:10:00 PM,Volcamiento,K 3 + 200 VIA HATILLO GIRARDOTA,PAPELSA,Rural,0,0,1,0,1,0
"19,578",12/18/2019 12:00:00 AM,11:30:00 AM,Choque,VERDA LA CAIDA KM 24,PAPELSA,Rural,0,0,0,0,0,0
"19,579",12/18/2019 12:00:00 AM,4:30:00 AM,Choque,K 6 + 000,PAPELSA,Rural,0,0,1,1,2,0
"19,563",11/16/2019 12:00:00 AM,3:30:00 PM,Atropello,KM 19 + 500 BELLO DON MATIAS,ESMERALDA,Rural,1,0,0,0,1,0
"19,564",12/10/2019 12:00:00 AM,7:37:00 PM,Choque,CR 21 VIA KOLKIN CERCA AL PUENTE,PAPELSA,Urbana,0,0,0,2,2,0
"19,565",12/10/2019 12:00:00 AM,6:50:00 PM,Choque,CR 21 V IA A KOLKIN CERCA DEL PUENTE,PAPELSA,Urbana,0,0,1,1,2,0
"19,566",12/10/2019 12:00:00 AM,6:30:00 AM,Choque,CL 17 CR 16 18,PAPELSA,Urbana,0,0,0,0,0,0
"19,567",12/09/2019 12:00:00 AM,12:20:00 PM,Choque,VIA HATILLO DON MATIAS KM 29 + 600,PAPELSA,Rural,0,0,0,0,0,0
"19,561",12/05/2019 12:00:00 AM,9:50:00 PM,Volcamiento,KM 28+830MTS,ESMERALDA,Rural,0,1,1,0,2,0
"19,562",12/07/2019 12:00:00 AM,6:30:00 PM,Choque,PR 07 + 700,ESMERALDA,Rural,0,0,0,1,1,0
"19,555",12/04/2019 12:00:00 AM,7:20:00 AM,Volcamiento,vereda popalito,ESMERALDA,Rural,0,0,0,1,1,0
"19,556",12/08/2019 12:00:00 AM,8:00:00 AM,Caida Ocupante,vereda aguadas,ESMERALDA,Rural,0,1,0,0,1,0
"19,557",12/06/2019 12:00:00 AM,8:45:00 PM,Atropello,K-6 VEREDA EL CORTAO,ESMERALDA,Rural,1,0,0,0,1,0
"19,558",12/03/2019 12:00:00 AM,7:45:00 AM,Volcamiento,VIA HATILLO DON MATIAS KM 24 + 300,ESMERALDA,Rural,0,0,0,1,1,0
"19,559",12/01/2019 12:00:00 AM,1:20:00 PM,Volcamiento,km 21 + 000,ESMERALDA,Rural,0,0,0,0,0,0
"19,560",12/04/2019 12:00:00 AM,1:00:00 PM,Choque,hatillo cisneros km 0 + 100,ESMERALDA,Rural,0,0,0,0,0,0
"19,549",12/01/2019 12:00:00 AM,8:15:00 AM,Volcamiento,vereda la playita,ESMERALDA,Rural,0,1,0,1,2,0
"19,550",12/04/2019 12:00:00 AM,4:50:00 AM,Volcamiento,FRENTE AL ECO K 4 VEREDA CORRIENTES,ESMERALDA,Rural,0,0,0,1,1,0
"19,551",11/27/2019 12:00:00 AM,5:40:00 PM,Volcamiento,pr 4 + 900,ESMERALDA,Rural,1,0,1,0,2,0
"19,552",12/05/2019 12:00:00 AM,5:20:00 PM,Choque,CR 17 # 11 - 32,ESMERALDA,Urbana,0,0,0,0,0,0
"19,553",12/02/2019 12:00:00 AM,6:40:00 PM,Atropello,k4 + 00 vereda el eco,ESMERALDA,Rural,1,0,0,0,1,0
"19,554",12/04/2019 12:00:00 AM,6:30:00 AM,Volcamiento,K09+100V PLATANITO,ESMERALDA,Rural,0,0,0,1,1,0
"19,546",12/01/2019 12:00:00 AM,7:45:00 AM,Atropello,vereda montañita parte media,ESMERALDA,Rural,0,0,1,0,1,0
"19,547",11/24/2019 12:00:00 AM,1:40:00 AM,Volcamiento,VEREDA POPALITO,ESMERALDA,Rural,0,0,0,1,1,0
"19,548",11/28/2019 12:00:00 AM,10:54:00 AM,Choque,KM 5 + 160 ANDERCOL,ESMERALDA,Rural,0,0,0,0,0,0
"19,543",11/05/2019 12:00:00 AM,7:00:00 AM,Atropello,VEREDA PLATANITO,PAPELSA,Rural,0,0,1,0,1,0
"19,545",11/24/2019 12:00:00 AM,8:20:00 AM,Atropello,VEREDA EL ECO KM 1 + 500,PAPELSA,Rural,1,0,0,0,1,0
"19,542",11/28/2019 12:00:00 AM,10:20:00 AM,Choque,calle11 # 15 - 02 interseccion,ESMERALDA,Urbana,0,0,0,0,0,0
"19,544",11/28/2019 12:00:00 AM,3:15:00 PM,Volcamiento,VIA LA CONCHA,ESMERALDA,Rural,0,0,0,0,0,0
"19,540",11/25/2019 12:00:00 AM,11:00:00 AM,Volcamiento,via el eco,ESMERALDA,Rural,0,0,0,1,1,0
"19,541",11/28/2019 12:00:00 AM,10:40:00 AM,Volcamiento,calle 12c # 7-28 barrio san rafael,ESMERALDA,Urbana,0,1,0,1,2,0
"19,539",11/26/2019 12:00:00 AM,3:15:00 PM,Choque,KM 25 + 850,ESMERALDA,Rural,0,0,1,1,1,1
"19,533",11/23/2019 12:00:00 AM,9:55:00 AM,Choque,asilo el buen samaritano k 02 + 700,ESMERALDA,Rural,0,0,0,0,0,0
"19,534",11/23/2019 12:00:00 AM,9:10:00 AM,Choque,K5+900MTS VEREDA ISAZA,ESMERALDA,Rural,0,0,0,1,1,0
"19,535",11/19/2019 12:00:00 AM,5:00:00 PM,Caida Ocupante,VEREDA GRACIANO CORREGIMIENETO DE BARBOSA,PAPELSA,Rural,0,0,1,0,1,0
"19,536",11/22/2019 12:00:00 AM,6:40:00 PM,Choque,K 7 + 100 TABLEMAC,PAPELSA,Rural,0,0,1,0,1,0
"19,537",11/21/2019 12:00:00 AM,4:30:00 PM,Choque,HATILLO DON MATIAS KM 25 + 500,PAPELSA,Rural,0,0,0,0,0,0
"19,538",11/23/2019 12:00:00 AM,11:05:00 PM,Choque,KM 00 + 200,PAPELSA,Rural,0,0,0,0,0,0
"19,532",11/20/2019 12:00:00 AM,7:30:00 PM,Choque,23+500 bello don matias,ESMERALDA,Rural,0,0,0,1,1,0
"19,528",11/01/2019 12:00:00 AM,12:05:00 AM,Atropello,cr 18 cll 13,ESMERALDA,Urbana,2,0,0,0,2,0
"19,529",11/16/2019 12:00:00 AM,11:40:00 AM,Choque,KM 2 + 200 BARBOSA,ESMERALDA,Rural,0,0,0,0,0,0
"19,530",11/18/2019 12:00:00 AM,7:30:00 PM,Choque,KM 22 + 800 HATILO BELLO,ESMERALDA,Rural,0,0,0,0,0,0
"19,531",11/22/2019 12:00:00 AM,8:00:00 PM,Choque,CRA 15# 9-29 FRENTE A LA REGISTRADURIA,ESMERALDA,Urbana,0,0,0,0,0,0
"19,527",11/20/2019 12:00:00 AM,5:30:00 PM,Volcamiento,VEREDA LA LOMITA,ESMERALDA,Rural,0,0,0,1,1,0
"19,524",11/19/2019 12:00:00 AM,7:00:00 PM,Volcamiento,v. isaza R 6205a k04+00,ESMERALDA,Rural,0,0,1,1,2,0
"19,525",11/18/2019 12:00:00 AM,11:00:00 PM,Choque,CR21 # 13 - 11 TERPEL,ESMERALDA,Urbana,0,0,0,0,0,0
"19,526",11/15/2019 12:00:00 AM,8:00:00 PM,Choque,CRA 21 3 07-10,ESMERALDA,Urbana,0,0,0,2,2,0
"19,517",11/16/2019 12:00:00 AM,6:00:00 PM,Choque,via bello hatillo km 20,ESMERALDA,Rural,0,0,0,1,1,0
"19,518",11/16/2019 12:00:00 AM,9:50:00 AM,Atropello,cra 17 con cll 16,ESMERALDA,Urbana,0,0,1,0,1,0
"19,519",11/17/2019 12:00:00 AM,9:30:00 AM,Choque,via porce ruta 6205,ESMERALDA,Rural,0,0,1,1,2,0
"19,520",11/11/2019 12:00:00 AM,5:20:00 PM,Choque,cll 19 # 20b - 12 barbosa,ESMERALDA,Urbana,0,0,1,0,1,0
"19,521",11/16/2019 12:00:00 AM,7:30:00 AM,Choque,VEREDA LA CUESTA K 22+600,ESMERALDA,Rural,0,0,0,1,1,0
"19,522",11/16/2019 12:00:00 AM,6:00:00 PM,Volcamiento,v. isaza k6205 k 05+300,ESMERALDA,Rural,0,0,1,1,2,0
"19,523",11/16/2019 12:00:00 AM,1:50:00 PM,Volcamiento,cr 21 cll 13,ESMERALDA,Rural,0,0,0,0,0,0
"19,512",11/12/2019 12:00:00 AM,9:30:00 AM,Choque,cr 17 cll 13,ESMERALDA,Urbana,0,0,0,0,0,0
"19,513",11/07/2019 12:00:00 AM,11:42:00 AM,Choque,calle 15 # 14-48 frente al CAM,ESMERALDA,Urbana,0,0,0,0,0,0
"19,514",11/10/2019 12:00:00 AM,3:50:00 PM,Atropello,vereda la chorrera HSVP,ESMERALDA,Rural,1,0,0,0,1,0
"19,515",11/13/2019 12:00:00 AM,10:30:00 AM,Choque,KM 7 + 700,ESMERALDA,Urbana,0,0,0,0,0,0
"19,516",11/13/2019 12:00:00 AM,6:30:00 PM,Atropello,CRA 14 # 14-24 LA CREMA NATA,ESMERALDA,Urbana,1,0,0,0,1,0
"19,511",11/09/2019 12:00:00 AM,6:50:00 AM,Atropello,km 09 + 750,ESMERALDA,Rural,0,0,1,1,2,0
"19,510",11/12/2019 12:00:00 AM,2:30:00 PM,Choque,"tablemac mdf k1,2 antes de la cabacera municipal",ESMERALDA,Rural,0,0,0,0,0,0
"19,505",10/31/2019 12:00:00 AM,8:00:00 PM,Choque,cr21 glorieta valderrama,ESMERALDA,Urbana,0,1,0,1,2,0
"19,506",11/03/2019 12:00:00 AM,7:30:00 PM,Choque,RUTA 6205 PR 6+500,ESMERALDA,Rural,0,0,0,0,0,0
"19,507",11/09/2019 12:00:00 AM,8:30:00 AM,Volcamiento,vereda tamborcito,ESMERALDA,Rural,0,0,0,1,1,0
"19,508",11/08/2019 12:00:00 AM,2:20:00 PM,Atropello,CALLE 11 CR 15,ESMERALDA,Urbana,1,0,0,0,1,0
"19,509",11/04/2019 12:00:00 AM,2:20:00 PM,Volcamiento,POPALITO KM 76,ESMERALDA,Rural,0,1,0,1,2,0
"19,503",10/30/2019 12:00:00 AM,5:15:00 AM,Choque,BARBOSA HATILLO KM 8 + 700,ESMERALDA,Rural,0,0,0,0,0,0
"19,504",11/10/2019 12:00:00 AM,10:58:00 AM,Volcamiento,k17 + 500 mts popalito doble calzada,ESMERALDA,Rural,0,1,0,1,2,0
"19,500",11/04/2019 12:00:00 AM,2:56:00 AM,Choque,via bello hatillo km 23,ESMERALDA,Rural,0,0,0,1,1,0
"19,501",11/02/2019 12:00:00 AM,12:20:00 PM,Atropello,barbosa cisneros km 8 + 500,ESMERALDA,Rural,1,0,0,0,1,0
"19,502",10/28/2019 12:00:00 AM,2:25:00 AM,Choque,transito barbosa km 29+500,ESMERALDA,Rural,0,1,0,0,1,0
"19,499",10/29/2019 12:00:00 AM,2:10:00 PM,Volcamiento,via hatillo girardota k 3 + 400 mt,ESMERALDA,Rural,0,0,0,1,1,0
"19,497",10/29/2019 12:00:00 AM,4:30:00 PM,Volcamiento,vereda el eco,ESMERALDA,Rural,0,0,0,1,1,0
"19,498",11/02/2019 12:00:00 AM,10:45:00 AM,Volcamiento,vereda isaza,ESMERALDA,Rural,0,0,0,1,1,0
"19,491",10/28/2019 12:00:00 AM,11:50:00 AM,Choque,KM 03 + 900 VEREDA EL ECO,ESMERALDA,Rural,0,0,1,1,2,0
"19,492",10/24/2019 12:00:00 AM,10:45:00 AM,Volcamiento,PR 5 + 500,ESMERALDA,Rural,0,0,1,1,2,0
"19,493",11/03/2019 12:00:00 AM,1:50:00 PM,Choque,CALLE 11 # 14 - 48,ESMERALDA,Urbana,0,0,0,0,0,0
"19,494",10/31/2019 12:00:00 AM,2:00:00 PM,Choque,CLL 15 CR 21 PARQUE INFANTIL,ESMERALDA,Urbana,0,0,0,0,0,0
"19,495",11/03/2019 12:00:00 AM,4:40:00 PM,Volcamiento,VEREDA YARUMITO,ESMERALDA,Rural,0,0,0,1,1,0
"19,496",11/02/2019 12:00:00 AM,12:30:00 PM,Volcamiento,PR 6 + 400,ESMERALDA,Rural,0,0,0,1,1,0
"19,486",10/30/2019 12:00:00 AM,5:05:00 PM,Choque,calle 15 # 08 - 130 frente a la institucion ed.l.e.a. reinel,ESMERALDA,Urbana,0,0,0,0,0,0
"19,487",10/30/2019 12:00:00 AM,6:50:00 PM,Choque,cra 17 con calle 19 barrio pepe sierra 1,ESMERALDA,Urbana,0,0,1,0,1,0
